Top Ten Entry Date,Single Name,Artist(s),Peak,Peak Date,Weeks in Top Ten,Ref,Year
2022-11-19,Circo Loco,Drake and 21 Savage,8,2022-11-19,1,[44],2022
2022-11-19,BackOutsideBoyz,Drake,9,2022-11-19,1,[44],2022
2022-12-17,Superhero (Heroes & Villains),"Metro Boomin, Future and Chris Brown",8,2022-12-17,1,[45],2022
2022-12-24,Nobody Gets Me,SZA,10,2022-12-24,1,[46],2022
2023-11-25,Greedy,Tate McRae,3,2024-01-13,15,[3][4],2023
2023-12-02,Water,Tyla,7,2024-01-13,3,[5][4],2023
2024-01-13,Agora Hills,Doja Cat,7,2024-02-03,7,[4][6],2024
2024-01-20,Lose Control,Teddy Swims,1,2024-03-30,77,[7][8],2024
2024-01-27,"Yes, And?",Ariana Grande,1,2024-01-27,3,[9],2024
2024-01-27,Redrum,21 Savage,5,2024-01-27,3,[9],2024
2024-01-27,Née-Nah,"21 Savage, Travis Scott and Metro Boomin",10,2024-01-27,1,[9],2024
2024-02-10,Hiss,Megan Thee Stallion,1,2024-02-10,1,[10],2024
2024-02-10,Beautiful Things,Benson Boone,2,2024-03-30,42,[10][8],2024
2024-02-24,Texas Hold 'Em,Beyoncé,1,2024-03-02,9,[11][12],2024
2024-02-24,Carnival,¥$: Ye and Ty Dolla Sign featuring Rich the Kid and Playboi Carti,1,2024-03-16,6,[11][13],2024
2024-02-24,Stick Season,Noah Kahan,9,2024-04-27,3,[11][14],2024
2024-03-09,Saturn,SZA,6,2024-03-09,2,[15],2024
2024-03-23,We Can't Be Friends (Wait for Your Love),Ariana Grande,1,2024-03-23,6,[16],2024
2024-03-23,Act II: Date @ 8,4Batz featuring Drake,7,2024-03-23,1,[16],2024
2024-03-30,Enough (Miami),Cardi B,9,2024-03-30,1,[8],2024
2024-04-06,Like That,"Future, Metro Boomin and Kendrick Lamar",1,2024-04-06,7,[17],2024
2024-04-06,Type Shit,"Future, Metro Boomin, Travis Scott and Playboi Carti",2,2024-04-06,3,[17],2024
2024-04-06,Too Sweet,Hozier,1,2024-04-27,19,[17][14],2024
2024-04-06,Cinderella,"Future, Metro Boomin and Travis Scott",6,2024-04-06,1,[17],2024
2024-04-06,We Don't Trust You,Future and Metro Boomin,8,2024-04-06,1,[17],2024
2024-04-06,Young Metro,"Future, Metro Boomin and The Weeknd",9,2024-04-06,1,[17],2024
2024-04-13,II Most Wanted,Beyoncé and Miley Cyrus,6,2024-04-13,1,[18],2024
2024-04-13,Jolene,Beyoncé,7,2024-04-13,1,[18],2024
2024-04-20,7 Minute Drill,J. Cole,6,2024-04-20,1,[19],2024
2024-04-27,Espresso,Sabrina Carpenter,3,2024-06-22,33,[14][20],2024
2024-05-04,Fortnight,Taylor Swift featuring Post Malone,1,2024-05-04,5,[21],2024
2024-05-04,Down Bad,Taylor Swift,2,2024-05-04,2,[21],2024
2024-05-04,I Can Do It with a Broken Heart,Taylor Swift,3,2024-05-04,2,[21],2024
2024-05-04,The Tortured Poets Department,Taylor Swift,4,2024-05-04,1,[21],2024
2024-05-04,"So Long, London",Taylor Swift,5,2024-05-04,1,[21],2024
2024-05-04,My Boy Only Breaks His Favorite Toys,Taylor Swift,6,2024-05-04,1,[21],2024
2024-05-04,But Daddy I Love Him,Taylor Swift,7,2024-05-04,1,[21],2024
2024-05-04,Florida!!!,Taylor Swift featuring Florence + the Machine,8,2024-05-04,1,[21],2024
2024-05-04,Who's Afraid of Little Old Me?,Taylor Swift,9,2024-05-04,1,[21],2024
2024-05-04,Guilty as Sin?,Taylor Swift,10,2024-05-04,1,[21],2024
2024-05-11,Million Dollar Baby,Tommy Richman,2,2024-05-11,17,[22],2024
2024-05-11,A Bar Song (Tipsy),Shaboozey,1,2024-07-13,66,[22][23],2024
2024-05-18,Not Like Us,Kendrick Lamar,1,2024-05-18,28,[24],2024
2024-05-18,Euphoria,Kendrick Lamar,3,2024-05-18,1,[24],2024
2024-05-18,Family Matters,Drake,7,2024-05-18,1,[24],2024
2024-05-25,I Had Some Help,Post Malone featuring Morgan Wallen,1,2024-05-25,30,[25],2024
2024-06-01,Lunch,Billie Eilish,5,2024-06-01,2,[26],2024
2024-06-08,Pink Skies,Zach Bryan,6,2024-06-08,2,[27],2024
2024-06-15,Houdini,Eminem,2,2024-06-15,3,[28],2024
2024-06-22,Please Please Please,Sabrina Carpenter,1,2024-06-29,19,[20][29],2024
2024-06-22,Birds of a Feather,Billie Eilish,2,2024-10-12,33,[20][30],2024
2024-07-13,"Good Luck, Babe!",Chappell Roan,4,2024-09-28,14,[23][31],2024
2024-07-20,Lies Lies Lies,Morgan Wallen,7,2024-07-20,1,[32],2024
2024-09-07,Taste,Sabrina Carpenter,2,2024-09-07,14,[33],2024
2024-10-12,Timeless,The Weeknd and Playboi Carti,3,2024-10-12,2,[30],2024
2024-11-02,Love Somebody,Morgan Wallen,1,2024-11-02,8,[34],2024
2024-11-09,St. Chroma,"Tyler, the Creator featuring Daniel Caesar",7,2024-11-09,1,[35],2024
2024-11-09,Noid,"Tyler, the Creator",10,2024-11-09,1,[35],2024
2024-11-16,Sticky,"Tyler, the Creator featuring GloRilla, Sexyy Red and Lil Wayne",10,2024-11-16,1,[36],2024
2024-11-23,That's So True,Gracie Abrams,6,2024-11-23,7,[37],2024
2024-12-07,Squabble Up,Kendrick Lamar,1,2024-12-07,6,[38],2024
2024-12-07,TV Off,Kendrick Lamar featuring Lefty Gunplay,2,2024-12-07,9,[38],2024
2024-12-07,Wacced Out Murals,Kendrick Lamar,4,2024-12-07,1,[38],2024
2024-12-07,Hey Now,Kendrick Lamar featuring Dody6,5,2024-12-07,1,[38],2024
2024-12-07,Reincarnated,Kendrick Lamar,8,2024-12-07,1,[38],2024
